"id";"releaseORIG";"duracao_filme";"nomeBRA";"ROE";"diretor";"releaseBRA";"delay_lancamentoBR";"Distribuidora";"pop_dir";"pop_cast"
181808;"2017-12-13";152;"STAR WARS: THE LAST JEDI";"E1700454000000";"Rian Johnson";"2017-12-16";3;1;36,635;41,2222
391663;"2016-06-02";106;"VOR DER MORGENRÖTE - STEFAN ZWEIG IN AMERIKA";"E1700132400000";"Maria Schrader";"2017-04-15";317;0;14,304;16,6182
395458;"2017-10-26";105;"SUBURBICON";"E1700487000000";"George Clooney";"2017-12-23";58;0;87,359;62,3424
180863;"2017-01-27";117;"T2 TRAINSPOTTING";"E1600576000000";"Danny Boyle";"2017-03-25";57;0;19,168;39,626
381126;"2017-05-11";70;"TAEGO ÃWA";"B1600534900000";"Marcela Borela,Henrique Borela";"2017-05-13";2;0;1,2325;NA
439152;"2017-03-29";94;"TELLE MÈRE, TELLE FILLE";"E1700206200000";"Noémie Saglio";"2017-07-22";115;0;7,825;26,8926
274855;"2017-10-12";109;"GEOSTORM";"E1700439400000";"Dean Devlin";"2017-10-21";9;1;20,703;60,8252
395834;"2017-08-03";107;"WIND RIVER";"E1700328000000";"Taylor Sheridan";"2017-11-04";93;0;39,895;58,0802
391698;"2016-09-15";106;"THE BEATLES: EIGHT DAYS A WEEK - THE TOURING YEARS";"E1600767100000";"Ron Howard";"2017-02-04";142;0;56,226;22,3378
401246;"2017-08-25";151;"THE SQUARE";"E1700582400000";"Ruben Östlund";"2018-01-06";134;0;11,575;27,3576
401898;"2017-09-15";116;"THELMA";"E1700505800000";"Joachim Trier";"2017-12-02";78;0;12,95;10,3466
470370;"2017-08-22";70;"THOMAS JOURNEY SODOR";"E1700553900000";"David Stoten";"2017-12-04";104;0;5,323;15,4944
284053;"2017-10-02";131;"THOR: RAGNAROK";"E1700229600000";"Taika Waititi";"2017-10-28";26;1;41,142;67,5864
111237;"2012-05-03";105;"BELYY TIGR";"E1700064200000";"Karen Shakhnazarov";"2017-09-16";1962;0;14,298;18,8212
356305;"2016-12-22";111;"WHY HIM?";"E1600519500000";"John Hamburg";"2017-03-18";86;1;22,534;50,2962
361787;"2017-02-02";96;"TOC - TRANSTORNADA, OBSESSIVA, COMPULSIVA";"B1600604900000";"Paulinho Caruso,Teo Poppovick";"2017-02-04";2;0;0,832;14,1838
364694;"2015-10-22";70;"TODAS AS CORES DA NOITE";"B1600403600000";"Pedro Severien";"2017-03-25";520;0;1,721;3,5118
417590;"2016-09-23";0;"TODAS AS MANHÃS DO MUNDO";"B1600625200000";"Lawrence Wahba";"2017-04-08";197;1;0,001;NA
492714;NA;0;"TODAS AS MENINAS REUNIDAS VAMOS LÁ";"B1700581500000";"Carol Fernandes";"2017-12-23";NA;0;0,001;NA
394262;"2016-11-16";95;"TOUR DE FRANCE";"E1700237900000";"Rachid Djaïdani";"2017-07-15";241;0;2,703;13,8294
335988;"2017-06-16";154;"TRANSFORMERS: THE LAST KNIGHT";"E1700299100000";"Michael Bay";"2017-07-22";36;1;25,194;68,329
481887;"2017-06-13";73;"TUDO É PROJETO";"B1700477000000";"Joana Mendes da Rocha,Patricia Rubano";"2017-12-16";186;0;0,001;NA
436354;"2016-12-11";92;"ULTIMOS DIAS EN LA HABANA";"E1700360800000";"Fernando Pérez";"2017-08-26";258;0;4,36;NA
420318;"2016-10-09";80;"UM CASAMENTO";"B1600639200000";"Mônica Simões";"2017-05-20";223;0;0,001;NA
360113;"2015-09-15";111;"UM FILME DE CINEMA";"B1500408100000";"Walter Carvalho";"2017-08-26";711;0;6,564;10,7878
348678;"2015-12-25";116;"A MAN CALLED OVE";"E1700043500000";"Hannes Holm";"2017-02-18";421;0;11,309;18,3594
375183;"2016-09-13";108;"A FAMILY MAN";"E1700114400000";"Mark Williams";"2017-05-20";249;0;10,245;62,1784
376166;"2016-10-19";120;"FROM THE LAND OF THE MOON";"E1700281500000";"Nicole Garcia";"2017-07-01";255;0;29,091;26,4818
393457;"2016-12-16";139;"FENCES";"E1700063700000";"Denzel Washington";"2017-03-04";78;1;73,135;36,3464
434273;"2017-02-17";99;"UN PROFIL POUR DEUX";"E1700225800000";"Stéphane Robelin";"2017-11-11";267;1;4,457;17,1566
448949;"2017-04-20";96;"UM TIO QUASE PERFEITO";"B1700177700000";"Pedro Antônio";"2017-06-17";58;0;9,639;4,9446
330298;"2015-08-05";93;"LA DAME DANS L'AUTO AVEC DES LUNETTES ET UN FUSIL";"E1700147400000";"Joann Sfar";"2017-05-13";647;0;7,953;17,508
382591;"2016-12-07";118;"DEMAIN TOUT COMMENCE";"E1700223500000";"Hugo Gélin";"2017-07-01";206;1;7,444;20,768
429191;"2017-04-06";104;"UNA MUJER FANTÁSTICA";"E1700328200000";"Sebastián Lelio";"2017-09-09";156;0;6,367;11,7384
432602;"2017-07-28";100;"AN INCONVENIENT SEQUEL: TRUTH TO POWER";"E1700418300000";"Bonni Cohen,Jon Shenk";"2017-11-11";106;1;5,751;26,5544
301334;"2017-03-30";94;"UNA";"E1700114600000";"Benedict Andrews";"2017-04-15";16;0;2,514;36,3376
479781;"2017-10-06";123;"UNICÓRNIO";"B1700501700000";"Eduardo Nunes";"2018-08-18";316;0;2,051;NA
385383;"2016-07-22";90;"FIGHT VALLEY";"E1700025400000";"Rob Hawk";"2017-02-11";204;0;0,767;5,1988
339964;"2017-07-20";136;"VALERIAN AND THE CITY OF A THOUSAND PLANETS";"E1700313600000";"Luc Besson";"2017-08-12";23;0;37,307;47,9202
286599;"2014-08-21";118;"CASANOVA VARIATIONS";"E1600488100000";"Michael Sturminger";"2017-04-15";968;0;6,729;29,9254
436355;"2017-09-28";116;"VAZANTE";"B1700051600000";"Daniela Thomas";"2017-11-11";44;0;3,982;4,294
337339;"2017-04-12";136;"THE FATE OF THE FURIOUS";"E1700045600000";"F. Gary Gray";"2017-04-15";3;1;12,215;104,7036
438634;"2017-03-24";96;"ESTIU 1993";"E1700549100000";"Carla Simón";"2017-12-09";260;0;6,324;10,4278
331583;"2016-03-25";93;"THE WHOLE TRUTH";"E1700049500000";"Courtney Hunt";"2017-03-11";351;0;16,023;55,5438
423899;"2017-09-13";112;"VICTORIA AND ABDUL";"E1700346900000";"Stephen Frears";"2017-11-18";66;1;20,584;31,9072
395992;"2017-03-22";104;"LIFE";"E1700057500000";"Daniel Espinosa";"2017-04-22";31;0;9,675;96,379
494145;NA;0;"VIVA O CINEMA !";"B1700263500000";"Paulo Pastorelo";"2017-08-19";NA;0;0,001;NA
47971;"2017-01-13";107;"XXX: RETURN OF XANDER CAGE";"E1600757200000";"D. J. Caruso";"2017-01-21";8;1;9,16;66,213
326219;"2015-02-26";117;"YVONE KANE";"B1402296700000";"Margarida Cardoso";"2017-12-02";1010;0;4,189;6,5828
314095;"2017-03-15";141;"THE LOST CITY OF Z";"E1700076600000";"James Gray";"2017-06-03";80;0;11,056;55,0756
326382;"2017-09-28";115;"ZAMA";"B1700480900000";"Lucrecia Martel";"2018-03-31";184;0;8,02;12,4666
535105;"2018-08-24";122;"10 SEGUNDOS PARA VENCER";"B1800380700000";"José Alvarenga Jr.";"2018-09-29";36;0;5,739;7,0144
429351;"2018-01-18";130;"12 STRONG";"E1800009300000";"Nicolai Fuglsig";"2018-03-17";58;0;1,84;43,0066
453201;"2018-02-07";94;"THE 15:17 TO PARIS";"E1700623600000";"Clint Eastwood";"2018-03-10";31;1;90,696;16,224
440342;"2017-04-20";91;"1945";"E1800119400000";"Ferenc Török";"2018-04-07";352;0;5,391;5,2446
347375;"2018-08-16";94;"MILE 22";"E1800192400000";"Peter Berg";"2018-09-22";37;0;25,69;55,0158
428756;"2017-05-31";95;"MARIE FRANCINE";"E1700617900000";"Valérie Lemercier";"2018-06-30";395;0;19,225;16,808
433627;"2018-03-15";107;"ENTEBBE";"E1800070800000";"José Padilha";"2018-04-21";37;0;12,222;55,8204
378697;"2016-03-14";88;"INHEBEK HEDI";"E1800184400000";"Mohamed Ben Attia";"2018-06-02";810;0;0,055;1,3646
482712;"2018-02-14";139;"L'APPARITION";"E1800243900000";"Xavier Giannoli";"2018-08-11";178;0;7,523;17,9404
555890;"2018-10-25";94;"A CABEÇA DE GUMERCINDO SARAIVA";"B1800469700000";"Tabajara Ruas";"2018-10-27";2;0;2,275;NA
476299;"2018-03-14";91;"INCIDENT IN A GHOSTLAND";"E1800415700000";"Pascal Laugier";"2018-10-20";220;1;11,813;23,9014
398173;"2018-07-05";151;"THE HOUSE THAT JACK BUILT";"E1800305800000";"Lars von Trier";"2018-11-03";121;0;26,851;40,3722
401912;"2016-06-12";75;"A CIDADE DO FUTURO";"B1600756100000";"Marília Hughes,Cláudio Marques";"2018-04-28";685;0;1,885;NA
411193;"2016-08-10";72;"A DESTRUIÇÃO DE BERNARDET";"B1600680500000";"Pedro Marques,Claudia Priscilla";"2018-09-01";752;0;1,582;NA
424344;"2018-01-31";103;"GASPARD VA AU MARIAGE";"E1800499300000";"Antony Cordier";"2018-12-01";304;0;5,215;16,0122
457193;"2017-09-21";177;"A FÁBRICA DE NADA";"E1700452900000";"Pedro Pinho";"2018-09-29";373;0;6,557;1,1012
399055;"2017-12-01";123;"THE SHAPE OF WATER";"E1700442300000";"Guillermo del Toro";"2018-02-03";64;1;37,786;45,6894
439079;"2018-09-05";96;"THE NUN";"E1800306100000";"Corin Hardy";"2018-09-08";3;1;7,176;25,4308
468202;"2017-10-26";128;"LA RAGAZZA NELLA NEBBIA";"E1800412500000";"Donato Carrisi";"2018-11-10";380;0;8,481;23,557
396371;"2017-12-07";140;"MOLLY'S GAME";"E1700496900000";"Aaron Sorkin";"2018-02-24";79;0;20,345;64,5896
480487;"2017-10-19";76;"A IMAGEM DA TOLERÂNCIA";"B1800033200000";"Joana Mariani,Paula Trabulsi";"2018-03-10";142;0;1,9445;1,8586
458594;"2018-09-06";102;"PEPPERMINT";"E1800329100000";"Pierre Morel";"2018-10-20";44;0;12,035;35,2566
444539;"2017-11-10";110;"THE BOOKSHOP";"E1800066400000";"Isabel Coixet";"2018-03-24";134;0;17,81;33,4074
416234;"2018-02-02";100;"WINCHESTER";"E1800009900000";"Michael Spierig,Peter Spierig";"2018-03-03";29;1;12,222;28,7108
419709;"2017-11-03";125;"LAST FLAG FLYING";"E1700554100000";"Richard Linklater";"2018-03-24";141;0;26,128;44,481
308704;"2014-10-27";62;"A MISTERIOSA MORTE DE PÉROLA";"B1500169900000";"Guto Parente,Ticiana Augusto Lima";"2018-11-10";1475;0;3,8485;NA
472303;"2018-09-27";86;"A MOÇA DO CALENDÁRIO";"B1700605000000";"Helena Ignez";"2018-09-29";2;0;10,415;2,2768
402897;"2017-10-20";107;"THE DEATH OF STALIN";"E1800211000000";"Armando Iannucci";"2018-06-09";232;1;15,884;39,4764
451996;"2017-11-08";113;"UNTIL THE BIRDS RETURN";"E1700412700000";"Karim Moussaoui";"2018-05-19";192;0;3,609;5,5802
514575;"2018-09-20";122;"LA NOCHE DE 12 AÑOS";"E1800361600000";"Álvaro Brechner";"2018-09-29";9;0;3,127;14,0106
457955;"2018-03-07";94;"THE NIGHT EATS THE WORLD";"E1800160300000";"Dominique Rocher";"2018-07-07";122;0;3,379;21,2746
445571;"2018-02-15";100;"GAME NIGHT";"E1800088300000";"John Francis Daley,Jonathan Goldstein";"2018-05-12";86;1;21,341;45,8588
451985;"2017-09-21";78;"LA NOVIA DEL DESIERTO";"E1700601800000";"Cecilia Atán,Valeria Pivato";"2018-04-14";205;0;2,0615;9,1054
52389;"2008-03-15";93;"NUMBER ONE";"E1800060200000";"Kelvin Tong";"2018-03-10";3647;0;9,183;17,057
332794;"2016-10-12";122;"L'ODYSSÉE";"E1800037800000";"Jérôme Salle";"2018-03-24";528;0;8,228;30,9038
499722;"2018-04-26";84;"AMOUREUX DE MA FEMME";"E1800332000000";"Daniel Auteuil";"2018-08-18";114;0;26,456;30,4426
443009;"2018-04-04";115;"DON'T WORRY, HE WON'T GET FAR ON FOOT";"E1800486100000";"Gus Van Sant";"2018-12-29";269;0;19,375;45,034
499086;"2018-03-21";107;"LA PRIÈRE";"E1800483800000";"Cédric Kahn";"2018-11-10";234;0;15,182;14,4248
442249;"2018-07-04";97;"THE FIRST PURGE";"E1800342600000";"Gerard McMurray";"2018-09-29";87;1;6,094;15,3036
407890;"2018-04-06";121;"LEAN ON PETE";"E1800455800000";"Andrew Haigh";"2018-11-17";225;0;10,941;44,297
315865;"2015-05-27";73;"L’OMBRE DES FEMMES";"E1800177300000";"Philippe Garrel";"2018-05-12";1081;0;10,099;8,329
479699;"2017-04-07";87;"A SUPERFÍCIE DA SOMBRA";"B1700248900000";"Paulo Nascimento";"2018-06-02";421;0;3,194;NA
554036;"2018-10-18";82;"A ÚLTIMA ABOLIÇÃO";"B1800473500000";"Alice Gomes";"2018-10-20";2;0;0,524;NA
478662;"2019-08-01";99;"A ÚLTIMA CHANCE";"B1700329300000";"Paulo Thiago";"2018-12-02";-242;0;5,762;10,2902
446696;"2018-09-21";118;"LIFE ITSELF";"E1800434400000";"Dan Fogelman";"2018-12-08";78;1;18,05;60,8048
480489;"2017-10-19";0;"A VIDA EXTRA-ORDINÁRIA DE TARSO DE CASTRO";"B1800115300000";"Leo Garcia,Zeca Brito";"2018-05-26";219;0;0,99;NA
518001;"2018-04-20";98;"A VOZ DO SILÊNCIO";"B1800262800000";"André Ristum";"2018-11-24";218;0;5,638;5,8542
462699;"2018-08-16";80;"ABRINDO O ARMÁRIO";"B1700362500000";"Dario Menezes,Luís Abramo";"2018-08-18";2;0;3,255;NA
426030;"2017-12-26";111;"FINDING YOUR FEET";"E1800090900000";"Richard Loncraine";"2018-05-12";137;0;11,724;39,9508
269;"1960-03-16";90;"À BOUT DE SOUFFLE";"E1500675600000";"Jean-Luc Godard";"2018-02-10";21150;0;20,867;20,65
464502;"2018-03-30";120;"ACRIMONY";"E1800319500000";"Tyler Perry";"2018-08-11";134;1;32,294;22,051
516006;"2018-06-28";94;"ALÉM DO HOMEM";"B1800166700000";"Willy Biondani";"2018-06-30";2;0;1,466;16,5384
399360;"2018-08-17";97;"ALPHA";"E1800037600000";"Albert Hughes";"2018-09-08";22;0;10,365;26,337
418963;"2017-10-12";89;"ALGUÉM COMO EU";"B1800130000000";"Leonel Vieira";"2018-05-26";226;0;9,846;15,9874
553038;"2018-10-11";0;"AMANHÃ CHEGOU";"B1800470600000";"Renato Simões";"2018-10-13";2;0;0,16;NA
434131;"2017-05-31";76;"L'AMANT D'UN JOUR";"E1800081500000";"Philippe Garrel";"2018-03-17";290;0;10,099;11,7512
432383;"2018-05-09";86;"LUIS AND THE ALIENS";"E1800401600000";"Wolfgang Lauenstein,Christoph Lauenstein";"2018-10-27";171;0;5,119;7,493
480408;"2017-10-05";97;"AMORES DE CHUMBO";"B1800089800000";"Tuca Siqueira";"2018-06-02";240;0;0,001;1,5752
531122;"2018-08-02";115;"ANA E VITÓRIA";"B1800330200000";"Matheus Souza";"2018-08-04";2;0;3,506;6,1726
338952;"2018-11-14";134;"FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD";"E1800432900000";"David Yates";"2018-11-17";3;1;14,733;54,4902
451765;"2017-06-08";138;"ANNA KARENINA. ISTORIYA VRONSKOGO";"E1800045200000";"Karen Shakhnazarov";"2018-06-09";366;0;14,298;27,7768
453039;"2018-02-15";86;"ANTES DO FIM";"B1700331900000";"Cristiano Burlan";"2018-02-17";2;0;2,404;3,964
480950;"2017-08-04";95;"ANTES QUE EU ME ESQUEÇA";"B1700306100000";"Tiago Arakilian";"2018-05-26";295;0;2,505;11,4276
446164;"2017-09-16";129;"SANPO SURU SHINRYAKUSHA";"E1800139000000";"Kiyoshi Kurosawa";"2018-04-14";210;0;38,921;29,9464
479871;"2017-10-19";87;"AOS TEUS OLHOS";"B1700416900000";"Carolina Jabor";"2018-04-14";177;0;5,338;7,8344
450894;"2013-11-02";0;"APRENDER A LER PRA ENSINAR MEUS CAMARADAS";"B1402180000000";"João Guerra";"2018-12-22";1876;0;1,597;NA
297802;"2018-12-07";143;"AQUAMAN";"E1800433400000";"James Wan";"2018-12-15";8;1;30,475;90,176
447200;"2018-07-11";102;"SKYSCRAPER";"E1800176100000";"Rawson Marshall Thurber";"2018-07-14";3;1;11,299;41,8788
371638;"2017-03-12";104;"DISASTER ARTIST";"E1700482700000";"James Franco";"2018-01-27";321;1;58,217;51,0748
475208;"2017-09-15";87;"RED TREES";"E1800095300000";"Marina Willer";"2018-03-31";197;0;0,246;NA
315205;"2017-08-04";136;"AS BOAS MANEIRAS";"B1700450500000";"Marco Dutra,Juliana Rojas";"2018-06-09";309;0;6,36;6,3904
499152;"2018-03-15";95;"AS HERDEIRAS";"B1800293900000";"Marcelo Martinessi";"2018-09-01";170;0;1,696;1,9114
401469;"2018-11-06";129;"WIDOWS";"E1800253300000";"Steve McQueen";"2018-12-01";25;1;13,133;53,6754
487850;"2018-09-01";119;"ASAKO I & II";"E1800490600000";"Ryūsuke Hamaguchi";"2018-12-22";112;0;20,369;29,7454
515488;"2018-04-11";104;"AUTO DE RESISTÊNCIA";"B1800228200000";"Natasha Neri,Lula Carvalho";"2018-06-30";80;0;1,54;NA
440254;"2018-06-14";71;"BARONESA";"B1700278300000";"Juliana Antunes";"2018-06-16";2;0;0,596;NA
490039;"2018-08-03";95;"BENZINHO";"B1800106900000";"Gustavo Pizzi";"2018-08-25";22;0;1,85;9,7414
478656;"2017-09-29";90;"BERENICE PROCURA";"B1700353800000";"Allan Fiterman";"2018-06-30";274;0;3,404;13,0742
522868;"2018-07-12";117;"BERGMAN – A YEAR IN A LIFE";"E1800271100000";"Jane Magnusson";"2018-07-21";9;0;7,599;19,069
540756;"2018-08-31";19;"BOCA DE LOBA";"B1800387300000";"Bárbara Cabeça";"2018-12-22";113;0;0,001;NA
424694;"2018-10-24";135;"BOHEMIAN RHAPSODY";"E1800251900000";"Bryan Singer";"2018-11-03";10;1;16,6;38,287
528659;"2018-06-07";0;"BONIFÁCIO, O FUNDADOR DO BRASIL";"B1800077400000";"Mauro Ventura";"2018-06-09";2;0;0,001;NA
532459;NA;0;"BRAVAS DONNAS – MEMÓRIA ITALIANA";"B1800218400000";"Adriana Silva";"2018-06-30";NA;0;0,001;NA
424783;"2018-12-15";113;"BUMBLEBEE";"E1800436900000";"Travis Knight";"2018-12-27";12;1;7,123;42,4926
489999;"2018-08-24";102;"SEARCHING";"E1800253000000";"Aneesh Chaganty";"2018-09-22";29;0;7,864;16,6626
453362;"2017-10-12";94;"LOS PERROS";"E1800224400000";"Marcela Said";"2018-07-07";268;0;7,148;11,9302
434555;"2018-11-29";86;"THE POSSESSION OF HANNAH GRACE";"E1800486200000";"Diederik Van Rooijen";"2018-12-01";2;0;6,546;31,3896
420329;"2016-10-09";110;"CAFFE";"E1800094600000";"Cristiano Bortone";"2018-08-04";664;0;3,319;16,7242
469915;"2018-01-25";102;"CAFÉ COM CANELA";"B1700013000000";"Ary Rosa,Glenda Nicácio";"2018-08-18";205;0;1,208;5,2978
528660;"2018-06-07";0;"CAMINHO DO MAR";"B1700349900000";"Bebeto Abrantes";"2018-06-09";2;0;2,25;NA
472761;"2017-10-26";76;"CAMOCIM";"B1700606900000";"Quentin Delaroche";"2018-09-15";324;0;0,001;NA
420324;"2016-10-09";121;"CANASTRA SUJA";"B1800073300000";"Caio Sóh";"2018-06-23";622;0;3,239;9,4254
467679;"2018-03-28";98;"CARNIVORES";"E1800401800000";"Jérémie Renier,Yannick Renier";"2018-09-15";171;0;19,356;16,0952
480504;"2017-10-19";96;"CARTAS PARA UM LADRÃO DE LIVROS";"B1700560500000";"Caio Cavechini,Carlos Juliano Barros";"2018-03-03";135;0;1,212;0,001
515485;"2018-04-11";104;"CARVANA";"B1800264200000";"Lulu Corrêa";"2018-11-17";220;0;0,001;12,5642
513648;"2018-05-02";80;"NOTHING LIKE A DAME";"E1800554300000";"Roger Michell";"2018-12-15";227;0;12,347;31,23
510662;"2018-10-25";113;"CHACRINHA, O VELHO GUERREIRO";"B1800482700000";"Andrucha Waddington";"2018-11-10";16;1;9,545;8,1372
519765;"2018-05-15";73;"CHEGA DE FIU FIU";"B1800184900000";"Amanda Kamanchek,Fernanda Frazão";"2018-05-17";2;0;0,001;0,639
420814;"2018-08-01";104;"CHRISTOPHER ROBIN";"E1800289800000";"Marc Forster";"2018-08-18";17;1;15,978;50,2188
453270;"2017-08-31";118;"A CIAMBRA";"E1700467600000";"Jonas Carpignano";"2018-05-05";247;0;3,012;2,5148
543583;"2018-09-30";90;"CINDERELLA AND THE SECRET PRINCE";"E1800390000000";"Lynne Southerland";"2018-10-13";13;0;6,569;7,9256
337167;"2018-01-17";105;"FIFTY SHADES FREED";"E1700536700000";"James Foley";"2018-02-10";24;1;11,786;54,9256
268896;"2018-03-21";111;"PACIFIC RIM: UPRISING";"E1800053500000";"Steven S. DeKnight";"2018-03-24";3;1;7,692;56,1966
454652;"2018-09-21";112;"COLETTE";"E1800415000000";"Wash Westmoreland";"2018-12-15";85;0;1,737;41,4686
403390;"2017-01-31";103;"BITTER HARVEST";"E1800068700000";"George Mendeluk";"2018-05-26";480;0;13,24;26,6344
449176;"2018-02-16";110;"LOVE, SIMON";"E1800011100000";"Greg Berlanti";"2018-04-07";50;1;26,486;46,0588
408296;"2016-08-10";93;"COMBOIO DE SAL E AÇÚCAR";"B1700249500000";"Licínio Azevedo";"2018-06-09";668;0;0,798;2,9852
480714;"2018-03-15";107;"COMO É  CRUEL VIVER ASSIM";"B1700468400000";"Julia Rezende";"2018-08-18";156;0;7,678;10,9268
538642;"2018-08-09";72;"COMO FOTOGRAFEI OS YANOMAMI";"B1800311900000";"Otavio Cury";"2018-08-11";2;0;0,001;NA
489273;"2017-11-24";113;"COMO VOCÊ ME VÊ?";"B1700416600000";"Felipe Bond";"2018-01-20";57;0;0,864;10,8952
485189;"2018-05-09";132;"PLAIRE, AIMER ET COURIR VITE";"E1800494800000";"Christophe Honoré";"2018-12-22";227;0;8,548;12,1674
470023;"2017-08-28";73;"CONSTRUINDO PONTES";"B1700449500000";"Heloísa Passos";"2018-04-21";236;0;2,82;NA
541891;"2018-09-27";113;"CORAÇÃO DE COWBOY";"B1700529900000";"Gui Pereira";"2018-09-23";-4;0;2,258;8,2356
544773;NA;0;"CORPO EM TERAPIA";"B1600707400000";"Márcia Paveck";"2018-08-22";NA;0;0,001;NA
354861;"2017-12-21";113;"FATHER FIGURES";"E1700599500000";"Lawrence Sher";"2018-01-20";30;1;11,273;41,996
449443;"2018-01-18";140;"DEN OF THIEVES";"E1800015700000";"Christian Gudegast";"2018-04-07";79;0;12,876;50,2458
412988;"2018-08-22";91;"THE HAPPYTIME MURDERS";"E1800305600000";"Brian Henson";"2018-09-29";38;0;17,389;37,5532
544946;"2018-09-06";110;"CRÔ EM FAMILIA";"B1800340300000";"Cininha de Paula";"2018-09-08";2;0;4,351;10,5528
486947;"2018-02-22";86;"DEN SKYLDIGE";"E1800413200000";"Gustav Möller";"2018-12-29";310;0;6,717;17,5736
451657;"2018-02-07";93;"JUSQU'À LA GARDE";"E1800243600000";"Xavier Legrand";"2018-07-07";150;0;13,971;11,883
436245;"2017-01-29";87;"DAPHNE";"E1800062700000";"Peter Mackie Burns";"2018-03-10";405;0;3,083;21,7022
458534;"2018-03-14";107;"TOUT LE MONDE DEBOUT";"E1800300300000";"Franck Dubosc";"2018-08-04";143;0;27,717;20,7314
379019;"2017-01-26";111;"MY BLIND DATE WITH LIFE";"E1700475300000";"Marc Rothemund";"2018-04-21";450;0;15,805;19,7012
491418;"2018-11-13";118;"INSTANT FAMILY";"E1800436500000";"Sean Anders";"2018-12-01";18;1;15,287;58,032
383498;"2018-05-10";120;"DEADPOOL 2";"E1800015400000";"David Leitch";"2018-05-19";9;1;35,163;95,7638
481078;"2017-10-12";90;"DEDO NA FERIDA";"B1700580400000";"Silvio Tendler";"2018-06-02";233;0;2,274;4,2324
431017;"2017-09-27";94;"UN BEAU SOLEIL INTÉRIEUR";"E1800087200000";"Claire Denis";"2018-03-31";185;0;17,13;16,782
395990;"2018-03-02";107;"DEATH WISH";"E1700439100000";"Eli Roth";"2018-05-12";71;0;26,599;57,1114
419743;"2018-04-24";114;"DISOBEDIENCE";"E1800192700000";"Sebastián Lelio";"2018-06-23";60;0;6,367;45,4448
558394;"2018-12-20";129;"DETETIVES DO PRÉDIO AZUL 2 - O MISTÉRIO ITALIANO";"B1800561400000";"Vivianne Jundi";"2018-12-22";2;1;6,607;4,947
454286;"2018-03-30";105;"GOD'S NOT DEAD: A LIGHT IN DARKNESS";"E1700623100000";"Michael Mason";"2018-09-01";155;0;2,775;21,4356
518495;"2018-11-28";96;"DIAMANTINO";"B1800445100000";"Gabriel Abrantes,Daniel Schmidt";"2018-12-22";24;0;4,493;9,4936
474363;"2017-04-01";78;"DIÁRIO DA GREVE";"B1800530700000";"Guilherme Sarmiento";"2018-12-22";630;0;3,744;NA
497557;"2018-10-11";98;"DJON ÁFRICA";"B1800422100000";"João Miller Guerra,Filipa Reis";"2018-10-13";2;0;1,1975;NA
502682;"2018-05-18";104;"BOOK CLUB";"E1800210800000";"Bill Holderman";"2018-06-16";29;1;10,423;41,427
493655;"2018-02-27";126;"DOVLATOV";"E1800223800000";"Aleksey German Jr.";"2018-06-16";109;0;7,124;16,2066
466876;"2017-11-02";85;"GNOME ALONE";"E1700517500000";"Peter Lepeniotis";"2018-03-03";121;0;10,092;30,2386
416574;"2016-10-07";105;"EGON SCHIELE - TOD UND MÄDCHEN";"E1800236200000";"Dieter Berner";"2018-07-21";652;0;5,952;7,858
460661;"2016-11-17";90;"EM 97 ERA ASSIM";"B1700316900000";"Zeca Brito";"2018-06-16";576;0;1,68;0,3758
480508;"2017-10-19";0;"EM NOME DA AMÉRICA";"B1700546500000";"Fernando Weller";"2018-04-07";170;0;0,001;NA
423646;"2017-11-23";106;"IN THE FADE";"E1700463800000";"Fatih Akin";"2018-03-17";114;0;13,58;21,5284
450732;"2017-12-13";75;"EM UM MUNDO INTERIOR";"B1700189700000";"Flávio Frederico,Mariana Pamplona";"2018-05-19";157;0;3,275;NA
468204;"2017-09-08";115;"IL COLORE NASCOSTO DELLE COSE";"E1800576300000";"Silvio Soldini";"2018-12-24";472;0;5,905;21,5768
354279;"2018-03-26";90;"CHARMING";"E1800452800000";"Ross Venokur";"2018-12-08";257;0;4,526;36,2044
365961;"2015-12-17";97;"HELP, I SHRUNK MY TEACHER";"E1700172900000";"Sven Unterwaldt Jr.";"2018-01-27";772;0;6,03;18,8204
428733;"2017-02-25";127;"CLOSE-KNIT";"E1800002800000";"Naoko Ogigami";"2018-05-19";448;0;7,539;27,7816
534338;"2018-08-20";97;"AN INTERVIEW WITH GOD";"E1800390100000";"Perry Lang";"2018-11-17";89;0;16,425;26,7934
